Name,Type,AUM,Typical Check Size,HQ / Location,Industry,Sectors,Stages,Portfolio Count,Founded,Employees,Website,LinkedIn,Twitter,Emails,Phones,Addresses,Description,Status,Source,Enrichment Status,Record ID
The Koffler Group,Family Office,$500M-$1B,$1M-$20M,"Providence, Rhode Island, United States of America",Real Estate & Wealth Management,Real Estate; Commercial Real Estate; Residential Real Estate; Hospitality,Growth; Bridge,,1978,11-50,http://www.thekofflergroup.com/,https://www.linkedin.com/company/the-koffler-group/,,info@thekofflergroup.com,805 965-0775,,"The Koffler Group is a multi-generational family office based in Providence, Rhode Island, established following the sale of American Tourister, a luggage company founded by Sol Koffler in 1932. The firm manages the wealth of the Koffler family, with a primary focus on real estate investments, development, and management, alongside strategic investments in other asset classes. Known for its philanthropic endeavors, the Koffler family has supported institutions such as Brown University and Providence College.",,folk,enriched,ee7ccecd-6e0e-4b8b-ab49-06e4f1fa745e
The Mayer & Morris Kaplan Office,Family Office,$1B+,$1M-$20M,"Chicago, Illinois, United States of America","Family Office, Impact Investing, Philanthropy",Education; Environment; Sustainability; Impact Investing; Real Estate; Healthcare,Seed; Series A; Series B; Series C; Growth,,1958,11-50,http://www.kapfam.com/,https://www.linkedin.com/company/the-mayer-morris-kaplan-family-office/,,dmansuri@kapfam.com,847-926-8350,,"The Mayer & Morris Kaplan Family Office is a multi-generational single-family office based in Chicago, Illinois, managing the wealth of the Kaplan family. Established following the sale of the Sealy Mattress Company in 1986, the office focuses on sustainable and responsible investing, aligning financial returns with social impact, particularly in education and environmental initiatives. It operates with a philosophy rooted in the Jewish principle of 'Tzedakah', emphasizing philanthropy and value-driven investments.",,folk,enriched,5e965755-2b2f-48fd-ab92-49357fcefd9d
Tillman Hartley LLC,Family Office,$500M-$1B,$1M-$10M,"Cherry Hills Village, Colorado, United States",Wealth Management & Family Office Services,Real Estate; Private Equity; Public Equities; Fixed Income; Alternative Investments,Growth; Bridge,,2003,11-50,http://www.tillmanhartley.com/,https://www.linkedin.com/company/tillman-hartley-llc,,kschwall@tillmanhartley.com,(352) 335-9015,,"Tillman Hartley LLC is a multi-family office based in Colorado, providing comprehensive wealth management, financial planning, and fiduciary services to high-net-worth individuals and families. The firm emphasizes a research-driven, client-aligned approach, integrating investment management with estate, tax, and financial planning to preserve and grow generational wealth. Their independent, fee-only structure ensures unbiased advice under a fiduciary standard.",,folk,enriched,54725cdc-ee2f-4114-bb98-9ff7c204ee78
Turcan Connell,Family Office,"$2B+ (estimated, including client assets under advisory)","Not applicable (advisory-focused, no direct equity investments)","Edinburgh, United Kingdom",Legal & Wealth Advisory,Legal Services; Wealth Management; Tax Advisory; Philanthropy; Private Client Services,,,1997,201-500,https://www.turcanconnell.com,https://www.linkedin.com/company/turcanconnell/,https://twitter.com/TurcanConnell,louise.johnston@turcanconnell.com,0044 (0)131 228 8111,,"Turcan Connell is a multi-disciplinary law firm and family office based in Edinburgh, Scotland, specializing in legal, tax, and wealth management services for high-net-worth individuals, families, and private businesses. Founded in 1997, the firm provides bespoke advice on asset protection, succession planning, and family governance, with a strong emphasis on long-term client relationships. It also offers investment management and philanthropic advisory services to its affluent clientele.",,folk,enriched,1005c4c4-2b52-480c-b533-87c5fe1eda2c
Vogel Consulting,Family Office,$3B,$1M-$20M,"Brookfield, Wisconsin, United States",Wealth Management & Family Office Services,Financial Services; Real Estate; Private Equity; Hedge Funds; Alternative Investments,Growth; Bridge,,1995,11-50,https://www.vogelcg.com,https://www.linkedin.com/company/vogel-consulting,,rhonav@vogelcg.com,(262) 790-4960,,"Vogel Consulting is a multi-family office and registered investment advisory firm based in Brookfield, Wisconsin, specializing in comprehensive wealth management for high-net-worth individuals and families. The firm provides tailored financial solutions, including investment advisory, tax planning, estate planning, and business consulting, with a focus on long-term asset growth and risk management. Vogel Consulting integrates alternative investments such as private equity, hedge funds, and real estate into customized portfolios to optimize client outcomes.",,folk,enriched,035db8e4-8391-4bd8-9f8a-759ebdc2aa93
WhitbeckBennett,Family Office,$100M-$300M,$500K-$5M,"Leesburg, Virginia, United States",Legal Services & Wealth Management,Legal Services; Wealth Management; Real Estate; Private Equity,Growth; Bridge,,2007,11-50,https://www.wblaws.com,https://www.linkedin.com/company/whitbeckbennett/,,jwhitbeck@wblaws.com,(941) 205-2333; 17034778476,,"WhitbeckBennett is a family office and full-service law firm specializing in legal services for families and individuals, with a focus on family law, estate planning, mental health law, and education law. The firm operates with a client-centric approach, combining legal expertise with compassionate advocacy to support clients during challenging life transitions. While primarily a legal practice, it also manages investments and wealth preservation strategies for high-net-worth families.",,folk,enriched,94b5406a-16da-48ce-92ca-ca96c0c76ed3
World Trend Financial,Family Office,$500M-$1B,$1M-$10M,"Cedar Rapids, Iowa, United States of America",Wealth Management & Family Office Services,Real Estate; Private Equity; Public Equities; Fixed Income; Alternative Investments,Growth; Bridge,,1990,11-50,https://www.worldtrendfps.com,https://www.linkedin.com/company/world-trend-financial/,,jmead@tld-inc.com,(319) 364-3041,,"World Trend Financial is a multi-family office based in Iowa, specializing in wealth management, asset protection, and intergenerational wealth transfer for high-net-worth families. The firm provides tailored investment strategies, estate planning, and business succession services to preserve and grow family wealth across generations.",,folk,enriched,f6a1d915-9a6b-415a-bfb5-26882dc30cb6
Carolina,Family Office,$1B+,$1M-$20M,"Zurich, Switzerland",Wealth Management & Investment,Technology; Fintech; Healthcare; Education; Impact Investing; Sustainability,Seed; Series A; Series B; Series C; Growth,50,2000,11-50,https://www.mm-grp.com,https://www.linkedin.com/company/muller-mohl-group/,https://twitter.com/CarolinaMullerM,,-,,"Carolina is the single-family office of the Müller-Möhl family, founded by Dr. Carolina Müller-Möhl, a prominent Swiss investor, philanthropist, and advocate for gender equality in finance. The office manages the family's wealth with a focus on venture capital, private equity, and impact investing across Europe, emphasizing long-term value creation and sustainable growth.",,folk,enriched,58144ab0-e4a1-43bd-9e05-36a280997c73
Alastair,Family Office,$1B+,$5M-$50M,"Zurich, Switzerland",Wealth Management,Technology; Healthcare; Real Estate; Financial Services; Sustainable Investments,Growth; Series B; Series C; Series D,30,2005,11-50,https://www.alastair.ch,https://www.linkedin.com/company/alastair-family-office/,,,-,,"Alastair is a single-family office based in Zurich, Switzerland, managing the wealth of the Freedman family. The firm focuses on long-term investments across private equity, venture capital, and real assets, with a strong emphasis on European markets and sustainable growth opportunities.",,folk,enriched,36efb01d-2247-4409-878a-e501b6247a7b
Alexander,Family Office,$1B+,$5M-$50M,"Luxembourg, Luxembourg",Wealth Management & Private Investments,Technology; Real Estate; Financial Services; Healthcare; Fintech,Growth; Series C; Series D; Bridge,30,2010,11-50,https://www.atlant-capital.com,https://www.linkedin.com/company/atlant-capital-luxembourg/,,,-,,"Alexander is a multi-family office based in Luxembourg, specializing in wealth management, private equity, and venture capital investments for ultra-high-net-worth European families. The firm focuses on cross-border investments, particularly in technology, real estate, and financial services, with a strong emphasis on preserving and growing generational wealth.",,folk,enriched,42953847-7567-457f-a5a6-b4c68869b532
Alpenrose Family Office,Family Office,$1B+,$5M-$50M,"Genève, Switzerland",Wealth Management & Investment,Financial Services; Real Estate; Alternative Assets; Private Equity; Hedge Funds,Growth; Bridge,30,1990,11-50,https://alpenroseinternational.com,https://www.linkedin.com/company/alpenrose-international/,,,Privately Held,Rue de la Rôtisserie 1,"Alpenrose Family Office is a multi-generational Swiss family office managing the wealth of the Tissot family, with a focus on preserving and growing capital through diversified investments. The firm specializes in direct investments, fund of funds, and hedge fund strategies, with a strong emphasis on global opportunities in financial services, real estate, and alternative assets.",,folk,enriched,f7d8011f-434c-44c7-969d-e004f78aa4ed
Bernard Frédéric,Family Office,$500M-$1B,$1M-$20M,"Geneva, Switzerland",Wealth Management,Real Estate; Private Equity; Venture Capital; Sustainable Investments,Growth; Series A; Series B; Series C,30,2010,11-50,https://www.cleareight.com,https://www.linkedin.com/company/clear-eight-capital,,,linkedin.com/company/clear-eight-property,Geneva; Switzerland,"Bernard Frédéric is a single-family office based in Geneva, Switzerland, managing the wealth of the Frédéric family. The office focuses on diversified investments across real estate, private equity, and venture capital, with a strong emphasis on European markets and sustainable asset growth.",,folk,enriched,85026ac5-58a8-413f-a66d-78c60c303df3
Brian Souter,Family Office,$1B+,$1M-$20M,"Perth, Scotland",Investment Management,Technology; Healthcare; Renewable Energy; Transportation; Consumer Goods,Seed; Series A; Series B; Series C; Growth,30,2000,11-50,https://www.souterinvestments.com,https://www.linkedin.com/company/souter-investments-limited,,,linkedin.com/company/souter-investments-limited,"10 Dunkeld Road, Perth, PH1 5TW, United Kingdom","Souter Investments is the family office of Sir Brian Souter, co-founder of the Stagecoach Group, a global transport company. The firm focuses on long-term investments across diverse sectors, including technology, healthcare, and renewable energy, with a strong emphasis on supporting entrepreneurial ventures and sustainable growth opportunities.",,folk,enriched,1acedda6-3b7d-4e8c-888d-c4345fa857f5
